CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15603781,799,France,Male,64,2,0.0,3,1,1,16783.96,1
15603782,534,France,Female,53,0,92754.53,1,1,1,22414.41,0
15603783,644,Germany,Male,56,3,175092.39,1,1,0,74146.25,0
15603784,484,Germany,Male,47,10,66315.23,2,1,1,95088.09,0
15603785,459,France,Male,24,4,0.0,1,1,0,134681.96,0
15603786,418,Spain,Male,39,4,80718.25,3,1,0,147564.8,1
15603787,485,France,Male,74,4,0.0,2,1,1,147350.77,0
15603788,445,France,Female,67,7,96439.93,3,0,1,90315.69,1
15603789,468,Germany,Male,62,7,155185.74,2,1,1,19823.61,1
15603790,723,France,Male,27,3,89641.48,2,0,1,43820.09,0
15603791,623,France,Female,73,8,84896.23,2,0,1,73634.78,0
15603792,707,Spain,Female,25,0,85690.41,2,0,1,133756.25,0
15603793,715,Spain,Male,44,4,100805.71,1,0,1,17910.45,0
15603794,687,France,Female,27,4,95636.15,1,0,0,83760.82,0
15603795,526,Spain,Female,31,4,110165.68,1,0,1,103217.84,0
15603796,710,Spain,Female,63,7,92927.29,1,1,1,53911.03,0
15603797,586,France,Male,69,8,0.0,1,0,1,57616.58,1
15603798,621,France,Female,71,2,0.0,1,0,1,67437.65,0
15603799,626,Spain,Male,28,8,115321.42,1,1,0,52070.23,0
15603800,487,France,Male,23,10,0.0,1,1,1,74020.44,0
15603801,711,Germany,Female,38,7,161545.65,2,1,1,36342.55,0
15603802,481,Germany,Male,50,2,80445.71,2,1,0,41909.81,0
15603803,393,Germany,Male,36,1,80290.06,2,1,0,20013.38,0
15603804,472,France,Male,56,3,0.0,1,0,1,70527.48,0
15603805,485,Germany,Male,41,1,180005.98,1,1,0,110490.66,1
15603806,716,France,Female,35,3,0.0,1,1,1,83330.55,1
15603807,722,France,Male,52,4,81992.51,1,1,0,86638.8,0
15603808,475,France,Female,69,1,87513.83,1,0,1,75742.76,0
15603809,788,France,Female,60,7,95152.62,2,0,0,93954.3,0
15603810,624,Spain,Female,54,0,95982.91,2,0,0,46006.31,1
15603811,844,France,Female,36,2,96825.12,1,1,0,43014.63,0
15603812,413,France,Male,70,6,99187.72,4,1,1,142165.2,1
15603813,645,Spain,Female,41,9,0.0,2,1,1,75805.27,0
15603814,581,France,Male,73,0,0.0,2,1,1,126668.73,0
15603815,400,Spain,Male,51,10,0.0,1,1,1,138772.29,1
15603816,486,France,Male,39,1,0.0,3,1,1,98009.26,0
15603817,507,Germany,Female,21,2,142810.72,1,0,1,55337.09,0
15603818,405,Germany,Male,74,1,190129.17,1,1,0,106773.43,1
15603819,430,France,Female,27,1,102170.75,2,1,0,73173.38,0
15603820,581,France,Female,19,10,107419.48,1,1,0,146364.19,0
15603821,777,France,Male,25,5,0.0,3,1,0,124524.1,1
15603822,792,Germany,Female,50,6,103838.76,2,0,0,125017.55,1
15603823,748,France,Female,55,5,103315.91,1,0,0,94473.02,1
15603824,801,France,Male,60,10,0.0,1,1,1,16136.1,0
15603825,675,France,Female,45,5,97770.3,1,1,1,127295.8,0
15603826,477,France,Male,27,8,0.0,1,0,1,18425.21,1
15603827,475,France,Female,62,7,91495.4,1,0,1,31518.34,0
15603828,666,Germany,Female,18,7,116528.03,1,1,1,128220.33,1
15603829,429,France,Female,51,5,80171.25,1,0,0,44537.32,1
15603830,823,France,Female,20,4,83811.62,2,1,1,128552.03,0
15603831,726,Germany,Female,26,8,120425.33,1,0,0,46907.37,0
15603832,706,Germany,Male,22,1,134608.5,2,1,1,119045.62,0
15603833,756,France,Male,59,6,0.0,1,1,0,88193.82,0
15603834,682,France,Male,27,5,0.0,2,1,0,105584.17,0
15603835,524,France,Female,29,6,80004.09,2,1,0,128140.98,0
15603836,494,Germany,Male,35,3,117873.06,1,1,0,147843.84,1
15603837,790,France,Male,38,8,0.0,2,1,1,26568.39,0
15603838,475,Germany,Male,38,6,198829.57,2,0,1,107526.74,0
15603839,531,Spain,Female,18,1,81164.14,2,0,1,144427.94,0
15603840,568,Spain,Male,20,3,100780.8,1,1,1,65462.41,0
15603841,785,France,Male,22,4,117723.77,2,0,1,60055.55,0
15603842,627,France,Female,42,1,113561.46,2,0,0,106796.89,0
15603843,834,France,Male,66,9,105589.94,2,1,1,69263.39,0
15603844,432,France,Female,25,7,87419.55,2,1,0,43952.17,0
15603845,772,Spain,Male,34,0,114783.88,1,1,0,36798.06,0
15603846,832,Germany,Male,26,2,76796.29,1,1,1,41005.08,0
15603847,490,Spain,Male,49,0,0.0,1,0,1,110081.99,0
15603848,683,Spain,Female,23,4,112203.57,1,0,0,139023.84,0
15603849,845,France,Female,66,7,0.0,1,1,1,123811.85,0
15603850,444,France,Male,57,6,107929.04,1,1,0,75507.22,0
15603851,714,France,Male,38,8,84015.37,1,1,1,86361.16,0
15603852,543,Spain,Female,24,1,0.0,1,1,1,98723.41,0
15603853,459,Germany,Male,24,7,123917.44,3,1,1,93292.8,0
15603854,401,Spain,Male,64,7,106178.96,1,1,0,145743.82,1
15603855,452,France,Female,56,5,0.0,2,1,1,134703.57,0
15603856,450,France,Female,71,2,0.0,1,0,0,20877.92,1
15603857,491,Spain,Female,44,1,93999.11,2,1,0,127828.39,0
15603858,550,France,Male,25,7,0.0,1,1,0,30398.23,0
15603859,807,Germany,Male,26,5,120714.48,2,1,0,108178.29,1
15603860,668,Germany,Male,45,3,60254.37,3,1,0,53562.75,1
15603861,548,Spain,Male,32,4,117553.6,2,1,0,119406.76,0
15603862,633,France,Male,19,4,116065.32,2,0,0,16161.84,1
15603863,843,France,Male,24,8,82555.84,1,0,1,66606.69,0
15603864,566,France,Female,64,8,95130.34,2,1,0,17905.51,1
15603865,395,France,Male,35,7,90697.25,1,0,0,143726.55,0
15603866,377,France,Female,39,7,0.0,1,0,1,17074.26,0
15603867,351,Spain,Male,67,1,113349.17,1,1,1,35964.14,0
15603868,732,Spain,Male,27,2,0.0,1,1,0,87801.83,0
15603869,366,France,Female,71,7,93759.13,2,1,0,102230.4,0
15603870,664,France,Male,67,4,95306.63,2,1,0,113413.82,0
15603871,785,France,Female,50,6,106170.2,2,1,1,48331.82,0
15603872,737,France,Male,24,7,0.0,1,0,0,55634.33,0
15603873,426,Germany,Female,20,5,89414.61,4,1,0,47386.89,0
15603874,815,France,Male,31,4,89703.54,2,1,0,47949.83,0
15603875,736,France,Female,61,7,84961.3,1,0,0,120542.04,0
15603876,720,France,Female,63,0,94079.37,1,0,0,142979.84,0
15603877,514,Germany,Female,53,0,147732.47,1,0,0,95433.4,1
15603878,446,Spain,Female,30,0,0.0,1,1,1,36253.13,1
15603879,454,France,Female,33,2,112732.89,2,0,1,23833.43,0
15603880,373,Spain,Male,33,9,0.0,1,0,1,47288.84,0
15603881,549,Spain,Female,71,5,0.0,1,0,1,39002.25,0
15603882,384,Germany,Female,22,5,135727.39,1,1,1,93100.36,0
15603883,351,France,Female,69,4,86054.93,1,0,0,109220.64,1
15603884,638,Germany,Male,42,6,143281.18,1,0,0,15619.76,0
15603885,681,Germany,Male,55,4,145111.45,1,0,0,74348.75,1
15603886,691,Germany,Male,55,1,83249.63,3,1,0,99102.2,1
15603887,810,Spain,Male,67,3,0.0,1,1,1,41038.22,0
15603888,487,Spain,Female,55,0,95927.69,1,1,1,136631.06,0
15603889,686,France,Female,56,6,0.0,3,1,0,89116.66,0
15603890,411,Germany,Female,73,3,96992.11,2,1,0,61628.7,0
15603891,648,Spain,Male,73,3,90795.92,1,1,1,17521.21,0
15603892,546,Spain,Male,65,3,0.0,1,1,1,80381.43,0
15603893,726,France,Male,58,2,113872.81,1,0,0,60352.71,0
15603894,408,Spain,Female,43,7,93748.89,2,1,0,145888.75,0
15603895,614,Germany,Female,30,3,72864.35,1,1,0,66131.92,0
15603896,682,France,Female,61,7,92210.71,2,1,1,139336.0,0
15603897,537,Germany,Male,68,8,191277.12,2,1,0,107617.34,1
15603898,412,Spain,Female,43,0,0.0,1,1,1,24985.01,0
15603899,657,Germany,Male,72,3,67282.48,1,0,1,140917.26,0
15603900,628,France,Female,72,5,116882.49,3,0,1,37740.54,1
15603901,379,France,Male,18,7,0.0,2,1,0,75483.18,0
15603902,520,Germany,Male,25,5,182477.84,2,1,1,139605.54,0
15603903,801,France,Male,21,5,119525.0,2,1,1,126848.83,0
15603904,370,Germany,Male,38,9,86170.55,1,1,0,80823.54,0
15603905,648,France,Male,39,3,0.0,1,1,0,42934.27,1
15603906,550,Spain,Male,68,8,0.0,2,1,1,83750.24,0
15603907,484,France,Male,70,6,97320.69,2,0,0,88930.64,0
15603908,621,Spain,Male,54,10,0.0,2,1,1,149586.44,0
15603909,372,France,Male,66,5,86310.16,3,0,1,126244.22,0
15603910,791,France,Male,20,0,97362.9,2,1,0,131277.8,0
15603911,436,France,Male,36,1,106717.91,2,1,1,148135.3,0
15603912,380,France,Male,18,5,86506.17,1,1,0,85648.11,0
15603913,470,Germany,Female,46,10,199135.05,1,1,0,94005.58,1
15603914,418,Germany,Female,40,0,135111.19,1,1,1,76349.97,0
15603915,483,France,Male,50,10,99100.02,2,1,1,31936.3,0
15603916,720,Spain,Male,72,4,115836.98,1,0,1,85909.66,0
15603917,798,France,Male,69,0,0.0,1,0,1,93649.5,0
15603918,664,Spain,Female,58,2,0.0,2,1,0,47031.74,0
15603919,845,Germany,Male,40,6,132316.08,3,1,1,120681.28,0
15603920,761,Germany,Male,22,4,119864.74,2,1,0,31805.11,0
15603921,495,France,Female,24,9,0.0,1,0,0,82769.9,0
15603922,821,Germany,Male,74,0,178708.13,1,1,1,104466.27,0
15603923,682,France,Male,23,0,0.0,1,1,0,22415.73,0
15603924,830,Germany,Female,66,7,83137.67,1,1,0,123547.2,0
15603925,743,France,Male,39,10,109993.79,2,0,1,56060.82,0
15603926,612,Spain,Male,66,8,108512.91,1,0,1,111896.14,1
15603927,642,Spain,Female,30,6,0.0,1,0,0,29608.25,0
15603928,829,Spain,Female,29,2,102852.31,1,1,1,98740.31,0
15603929,778,France,Male,21,5,83613.12,2,0,0,90223.64,0
15603930,435,Germany,Female,25,2,88173.64,2,0,1,35250.35,0
15603931,365,France,Female,54,9,0.0,3,1,0,99340.56,0
15603932,565,Spain,Female,48,3,0.0,3,1,0,108328.76,0
15603933,465,France,Male,54,3,80757.48,1,0,1,82297.82,0
15603934,467,France,Male,62,2,111926.67,2,1,0,93107.86,1
15603935,619,Spain,Male,43,9,106152.53,2,0,0,134801.64,1
15603936,744,France,Female,60,5,93031.42,2,1,1,109189.91,0
15603937,816,France,Male,25,4,83928.21,2,1,1,137303.88,0
15603938,692,France,Female,57,10,0.0,1,1,1,89566.43,0
15603939,511,France,Female,50,8,93941.98,3,1,1,38605.16,1
15603940,537,Germany,Male,62,8,174069.63,2,1,0,48249.26,0
15603941,453,Germany,Female,46,2,78057.07,1,1,1,38815.43,0
15603942,490,France,Male,22,8,0.0,1,1,1,60258.55,0
15603943,516,France,Male,45,2,85441.94,2,1,0,79467.38,0
15603944,649,France,Female,70,3,99266.15,2,1,1,49550.75,0
15603945,377,France,Male,57,0,0.0,2,1,1,79210.69,1
15603946,773,Spain,Male,34,4,113986.35,1,0,1,64188.34,0
15603947,621,Spain,Male,72,8,113973.73,1,1,1,89971.88,0
15603948,399,France,Female,40,1,96836.79,2,1,1,72849.36,0
15603949,720,France,Male,62,3,0.0,1,1,1,73602.53,0
15603950,505,France,Female,26,9,0.0,1,1,0,81233.86,0
15603951,673,Germany,Male,19,1,173479.4,1,1,1,148363.16,0
15603952,697,Germany,Female,49,7,90853.01,1,1,1,90134.04,0
15603953,470,France,Male,68,8,108078.58,1,1,0,112650.59,1
15603954,793,France,Female,69,2,116178.77,1,1,0,71260.65,0
15603955,489,Germany,Female,66,8,181823.92,2,1,0,58989.62,0
15603956,365,Germany,Male,48,5,109603.39,2,1,1,138737.92,1
15603957,658,France,Male,24,5,118246.84,2,1,1,115218.64,0
15603958,787,France,Male,47,6,99971.29,1,0,0,93628.02,1
15603959,398,France,Male,20,4,92241.39,2,1,0,60418.22,0
15603960,513,Spain,Female,68,5,119535.92,2,0,1,49811.14,0
15603961,411,France,Male,68,10,115112.32,1,1,1,49029.68,1
15603962,689,France,Male,73,0,0.0,1,1,0,83003.66,0
15603963,503,Spain,Female,26,2,0.0,2,1,1,133100.76,0
15603964,661,France,Male,27,8,0.0,1,1,1,133941.46,0
15603965,725,Germany,Male,63,4,87116.54,1,0,0,115573.01,1
15603966,695,France,Male,67,4,0.0,1,0,0,88236.31,0
15603967,499,France,Male,64,7,118529.91,2,1,1,46712.81,0
15603968,725,Spain,Male,43,10,92567.0,2,1,1,79645.08,0
15603969,422,France,Female,18,10,94175.81,2,1,0,108787.54,0
15603970,418,Germany,Female,47,1,87473.48,1,1,1,95327.25,0
15603971,814,Spain,Male,74,6,112885.84,4,1,1,84394.61,0
15603972,526,France,Female,55,8,111645.83,2,1,1,72808.57,1
15603973,703,Spain,Female,32,6,119324.6,1,0,0,116589.43,1
15603974,351,France,Female,42,4,98608.55,2,1,1,128701.74,0
15603975,658,Germany,Male,23,5,63520.85,1,1,0,112593.02,1
15603976,468,France,Female,35,3,114268.82,1,1,1,141620.22,0
15603977,356,Spain,Male,18,6,88849.22,1,1,1,120282.92,0
15603978,604,France,Male,73,0,104822.22,1,0,1,75831.66,0
15603979,833,France,Female,20,3,101908.31,2,1,1,98261.72,0
15603980,810,Germany,Male,34,2,172738.82,3,0,1,83089.57,0
15603981,753,Germany,Male,65,3,84189.9,1,1,1,88753.65,1
15603982,827,France,Male,25,0,112511.7,1,1,0,135919.48,0
15603983,763,France,Male,66,1,92445.81,1,0,0,55615.9,0
15603984,424,Germany,Female,57,10,137794.35,2,0,1,16767.8,1
15603985,700,Germany,Male,34,8,90378.48,3,1,0,108912.32,0
15603986,544,France,Female,42,6,94422.54,2,1,0,39436.85,0
15603987,536,France,Male,58,5,91502.94,2,1,1,35821.38,1
15603988,799,France,Male,29,1,0.0,2,1,1,148984.29,0
15603989,845,Germany,Male,46,0,176101.87,1,1,1,51014.66,1
15603990,352,France,Female,42,1,110925.77,3,0,1,42508.65,0
15603991,533,France,Female,68,6,108606.39,2,0,1,40782.74,0
15603992,684,Germany,Female,53,1,132131.65,2,1,1,70667.73,0
15603993,622,France,Male,70,2,108643.4,2,1,1,70271.41,0
15603994,717,France,Female,71,7,94925.33,2,1,0,100387.43,0
15603995,401,France,Male,42,6,91814.76,2,0,0,28991.22,0
15603996,612,France,Female,46,10,0.0,2,1,1,100785.06,0
15603997,717,France,Male,28,10,96898.18,1,1,0,76240.44,0
15603998,482,Spain,Female,21,10,87836.49,1,1,1,43033.3,0
15603999,831,France,Male,31,8,0.0,3,1,1,120059.84,0
15604000,574,Spain,Male,63,3,93434.87,1,1,0,78998.49,0
15604001,659,Germany,Male,55,6,61777.66,2,0,0,111803.27,1
15604002,410,Germany,Male,34,0,101742.88,1,1,1,139276.89,0
15604003,714,France,Female,19,10,118824.07,1,0,0,62709.65,0
15604004,365,France,Male,25,10,98691.58,2,1,1,136217.1,0
15604005,578,France,Female,53,1,86470.31,2,1,0,42046.1,0
15604006,544,France,Female,27,6,110312.45,1,1,1,44987.61,0
15604007,600,France,Male,24,1,115506.05,3,1,0,104599.17,1
15604008,792,Spain,Male,53,5,101118.72,2,1,0,28855.28,1
15604009,652,France,Male,33,9,81134.38,1,1,0,76395.3,0
15604010,397,France,Female,31,8,0.0,1,1,0,43867.36,0
15604011,584,France,Female,33,10,89724.07,2,0,1,92065.61,0
15604012,470,Spain,Female,42,4,0.0,1,0,0,123921.04,0
15604013,848,France,Female,58,9,100754.31,2,1,1,20727.3,0
15604014,669,Spain,Female,21,6,0.0,1,0,0,70796.85,0
15604015,399,France,Female,46,0,0.0,1,0,1,113640.8,0
15604016,818,Germany,Female,73,7,192731.37,3,1,1,61204.33,1
15604017,390,Germany,Male,23,8,113035.32,2,1,0,20630.32,0
15604018,805,France,Female,18,4,103872.12,1,1,1,94836.34,0
15604019,371,France,Male,56,5,100308.48,2,1,1,31222.21,0
15604020,720,France,Female,18,10,112946.8,1,0,1,64939.16,0
15604021,531,France,Male,68,7,0.0,1,1,1,148721.98,1
15604022,354,Spain,Male,57,3,0.0,2,1,1,68732.7,0
15604023,494,Germany,Female,74,1,83764.59,2,0,0,128785.69,0
15604024,706,Spain,Male,20,9,0.0,2,1,1,131073.84,0
15604025,427,Germany,Female,18,7,133599.86,2,1,1,50482.21,1
15604026,580,France,Male,18,1,115483.12,1,1,0,95393.17,0
15604027,646,France,Female,56,4,104404.36,3,1,0,142906.92,1
15604028,697,Spain,Male,38,5,0.0,1,1,1,96854.91,0
15604029,828,France,Female,62,4,0.0,1,1,1,124789.34,0
15604030,558,Spain,Female,47,5,84801.07,2,0,1,77445.99,0
15604031,512,France,Male,49,5,106148.1,2,1,1,112109.2,0
15604032,517,France,Female,50,2,118100.65,2,0,1,17950.02,0
15604033,627,Germany,Male,65,10,79955.06,2,1,1,121308.92,1
15604034,586,France,Male,39,10,109287.3,1,1,1,105699.67,0
15604035,525,Germany,Male,47,2,79202.75,1,1,1,63444.58,0
15604036,402,Germany,Female,71,8,104790.94,3,1,0,71293.1,0
15604037,698,Germany,Male,63,2,86416.97,2,0,0,59092.88,1
15604038,359,Spain,Male,21,2,0.0,1,1,1,85778.69,0
15604039,495,Spain,Female,40,10,99319.62,2,1,1,29671.21,0
15604040,576,Germany,Female,72,1,199606.45,2,0,1,129063.52,0
15604041,585,France,Female,61,6,118200.03,2,1,0,79537.25,1
15604042,813,France,Male,42,9,0.0,2,1,1,20818.79,0
15604043,591,Spain,Female,29,9,95221.07,2,1,1,89649.84,0
15604044,654,France,Male,34,3,100581.9,1,0,0,140619.81,0
15604045,420,France,Female,70,0,118524.51,1,1,0,26807.17,1
15604046,507,France,Female,32,5,100172.59,3,1,0,31631.0,0
15604047,368,Spain,Male,27,4,0.0,1,0,0,67269.74,1
15604048,404,Germany,Male,52,10,101514.71,1,1,1,114309.28,0
15604049,793,France,Male,72,1,102657.76,2,0,1,96623.96,0
15604050,564,Germany,Male,69,5,101647.07,1,0,1,76824.53,0
15604051,805,Spain,Male,69,0,0.0,2,1,1,149020.7,0
15604052,558,Germany,Female,46,2,162140.7,1,0,1,40082.09,0
15604053,370,Spain,Female,29,3,81546.39,1,0,1,125937.17,0
15604054,631,Germany,Male,18,2,94457.23,3,1,1,31717.99,0
15604055,598,France,Male,18,5,104420.55,2,1,0,39246.95,0
15604056,377,Germany,Male,27,10,68039.84,1,1,1,54884.98,0
15604057,772,France,Female,35,3,87001.44,1,0,0,132867.92,0
15604058,766,Germany,Female,64,0,174259.72,2,1,1,74967.77,0
15604059,645,Germany,Female,19,4,117902.64,3,1,0,68431.03,1
15604060,560,France,Male,66,4,0.0,2,0,1,81247.98,0
15604061,634,France,Male,25,8,119113.68,2,1,1,100172.35,1
15604062,369,Germany,Male,39,7,184005.58,1,1,0,72171.71,0
15604063,369,France,Female,39,7,93016.33,2,1,0,144941.78,0
15604064,679,Germany,Male,43,4,77919.51,1,1,1,33271.16,0
15604065,745,France,Male,43,7,113521.93,2,1,1,79214.95,0
15604066,469,France,Female,26,9,103341.43,1,1,0,71083.46,1
15604067,446,Germany,Male,38,6,122820.47,2,0,0,108515.42,0
15604068,469,Spain,Female,48,0,0.0,1,1,0,145016.25,1
15604069,374,Germany,Female,69,6,192677.27,1,1,0,53935.74,0
15604070,502,France,Male,60,10,99829.3,1,1,1,143969.08,0
15604071,594,Spain,Male,23,7,106776.52,1,1,1,126739.45,0
15604072,609,Spain,Female,73,2,0.0,1,0,0,124414.52,1
15604073,353,Spain,Male,31,8,0.0,4,1,1,24865.25,0
15604074,742,Spain,Female,50,7,98296.44,2,0,0,141978.77,0
15604075,492,Spain,Male,24,1,0.0,2,1,0,128255.26,0
15604076,631,France,Male,41,5,119828.06,2,1,0,107418.72,1
15604077,684,France,Male,26,3,106178.98,1,1,0,32261.0,0
15604078,695,Germany,Male,28,2,180919.74,2,1,0,71705.03,0
15604079,569,France,Female,73,10,105875.28,4,0,0,128430.81,0
15604080,676,Spain,Female,40,5,0.0,1,1,1,74066.74,0
15604081,509,France,Male,65,9,0.0,4,1,0,73921.45,1
15604082,425,Spain,Female,68,8,104319.59,1,0,0,51466.98,1
15604083,448,Spain,Male,19,1,113806.78,1,1,1,21910.41,1
15604084,529,France,Female,32,9,116723.43,1,1,1,84255.51,0
15604085,476,France,Female,52,9,0.0,4,0,1,119553.38,1
15604086,381,France,Female,53,9,84158.11,2,1,0,34719.63,1
15604087,614,Spain,Male,69,4,117246.88,2,1,0,135659.97,1
15604088,683,Germany,Female,71,5,146159.95,1,0,0,89963.34,1
15604089,362,France,Male,45,3,119607.68,1,0,1,124660.35,0
15604090,789,Spain,Female,56,6,0.0,2,1,1,105050.38,0
15604091,729,France,Female,61,1,112725.61,1,1,0,33217.66,1
15604092,777,France,Male,21,6,95444.9,1,1,1,137389.95,0
15604093,830,Germany,Male,27,1,95695.2,1,0,0,111950.22,0
15604094,701,France,Male,23,0,103930.37,1,1,1,19803.16,1
15604095,688,France,Male,74,10,115161.28,2,1,0,93305.97,1
15604096,763,France,Female,47,4,109027.94,2,0,0,79817.04,1
15604097,749,France,Female,71,1,98887.01,1,1,1,130985.8,0
15604098,745,France,Male,63,7,0.0,1,1,0,31575.96,1
15604099,551,France,Female,52,7,107615.9,1,0,0,94763.95,0
15604100,799,Spain,Male,66,0,116522.06,1,0,1,56887.81,1
15604101,367,France,Male,60,3,0.0,2,1,1,48158.55,0
15604102,746,Spain,Female,27,8,84772.46,1,0,1,18042.27,0
15604103,442,France,Male,70,4,0.0,1,1,0,59850.83,1
15604104,629,France,Female,49,10,0.0,1,1,1,68472.94,1
15604105,707,Spain,Female,59,9,118994.45,1,1,0,75451.21,0
15604106,745,Germany,Female,59,5,83678.16,2,0,0,114187.43,0
15604107,665,France,Male,20,2,117335.32,1,1,0,69478.23,0
15604108,409,Germany,Female,73,4,64027.35,2,1,1,41357.38,0
15604109,826,Spain,Male,43,0,0.0,1,0,1,68749.74,1
15604110,563,Spain,Male,32,7,115582.79,2,1,1,24391.28,0
15604111,449,Spain,Male,34,10,98831.15,2,1,1,146230.02,0
15604112,350,France,Male,44,5,0.0,1,0,0,23941.51,0
15604113,392,France,Male,35,1,83170.22,3,0,1,42255.27,0
15604114,660,Spain,Female,68,3,118208.22,2,0,1,72784.27,1
15604115,517,France,Male,36,3,104301.94,1,1,1,141009.79,0
15604116,541,Germany,Male,29,8,86633.8,2,1,0,39129.52,0
15604117,383,France,Male,41,8,0.0,1,1,1,68970.1,0
15604118,383,France,Male,22,4,101472.41,3,1,1,148557.8,0
15604119,525,Spain,Male,41,2,86899.83,1,0,0,96276.43,0
15604120,766,France,Male,44,0,0.0,2,1,0,97968.74,0
15604121,545,Spain,Male,65,5,98902.81,3,0,0,146507.46,0
15604122,835,Spain,Male,47,7,0.0,1,1,1,83323.26,0
15604123,507,Germany,Male,32,0,118630.55,1,1,0,15345.7,1
15604124,594,Germany,Female,64,10,57711.59,2,1,0,19182.25,1
15604125,849,Spain,Male,55,0,115036.49,2,1,1,106988.75,0
15604126,715,Spain,Female,61,10,95702.35,2,1,1,43554.02,1
15604127,689,Germany,Male,51,6,152229.46,2,1,1,79594.9,0
15604128,695,France,Male,44,6,116879.84,1,1,1,89435.25,0
15604129,684,France,Male,37,1,84928.46,2,0,1,105092.27,0
15604130,420,France,Female,58,2,93891.6,1,1,1,26305.8,0
15604131,676,France,Male,49,1,83356.49,1,0,1,117605.9,0
15604132,463,Spain,Male,21,5,0.0,2,1,1,139222.68,1
15604133,634,Spain,Female,22,7,0.0,1,1,0,49525.65,0
15604134,756,Spain,Male,70,7,0.0,1,1,0,66360.22,0
15604135,767,France,Male,25,0,91019.33,1,1,1,115415.45,1
15604136,817,Spain,Male,39,10,0.0,2,1,1,48539.49,0
15604137,492,France,Female,59,8,83655.14,1,1,1,88203.02,0
15604138,446,Spain,Male,24,10,0.0,1,1,1,104092.82,0
15604139,658,Spain,Male,39,7,100437.62,1,1,0,133701.98,1
15604140,750,France,Female,63,8,0.0,1,1,0,61624.38,0
15604141,669,France,Female,47,8,0.0,1,1,1,81507.51,0
15604142,561,France,Male,54,10,0.0,1,1,1,39920.92,0
15604143,666,Germany,Male,33,5,57254.37,2,1,1,56527.41,0
15604144,534,Germany,Male,32,2,147970.46,1,0,0,27816.41,0
15604145,554,Spain,Female,22,0,0.0,2,1,0,41681.1,0
15604146,713,France,Female,20,10,85928.09,1,1,0,61738.53,0
15604147,565,France,Female,40,7,82980.28,1,1,0,72276.7,0
15604148,595,Spain,Female,27,9,112967.87,1,0,0,110428.46,0
15604149,588,Germany,Male,22,2,158912.98,2,1,1,76890.6,0
15604150,642,France,Male,40,6,0.0,2,1,1,21621.63,0
15604151,740,France,Male,32,9,0.0,2,1,1,117025.63,0
15604152,357,Spain,Female,35,5,0.0,1,1,1,86927.57,0
15604153,820,France,Male,42,2,103654.26,2,1,1,141820.14,0
15604154,427,France,Female,25,5,100110.21,1,1,1,100757.41,0
15604155,673,France,Female,48,2,100367.57,1,0,1,87080.79,0
15604156,626,Spain,Male,38,8,0.0,1,0,1,54747.9,0
15604157,794,Germany,Male,19,0,147971.9,1,1,1,46922.15,0
15604158,843,Germany,Male,39,7,140220.01,2,1,1,46054.56,0
15604159,551,Spain,Female,25,4,97544.92,1,1,1,69961.58,0
15604160,563,Spain,Male,40,3,90392.65,2,0,1,38135.14,0
15604161,443,France,Male,49,0,0.0,1,1,0,128968.32,0
15604162,827,Spain,Male,25,8,89003.22,1,1,1,123701.65,1
15604163,813,France,Female,21,8,0.0,2,1,0,113394.43,0
15604164,424,Spain,Male,47,4,104460.61,2,1,1,21581.35,0
15604165,819,France,Male,36,10,0.0,2,1,1,24707.29,0
15604166,506,France,Male,40,8,103751.76,1,1,1,100917.41,0
15604167,502,France,Female,35,9,102259.37,1,1,1,116110.72,0
15604168,791,France,Female,70,8,112045.2,1,0,1,18606.65,0
15604169,491,France,Female,46,6,102499.46,2,0,1,54217.53,0
15604170,427,France,Female,40,7,113781.68,1,1,1,33398.23,0
15604171,671,Germany,Male,50,0,122464.04,2,1,1,46222.66,0
15604172,531,France,Female,69,3,99805.99,2,1,0,84980.9,0
15604173,810,Spain,Female,64,9,0.0,3,1,0,29748.03,1
15604174,544,Germany,Female,35,9,156206.35,4,1,1,46027.61,0
15604175,507,Germany,Female,71,3,60490.3,2,0,1,91262.63,0
15604176,495,Spain,Female,61,8,104175.25,1,1,0,83594.73,0
15604177,403,Germany,Male,50,2,101681.4,2,1,0,130774.79,0
15604178,705,France,Male,24,9,0.0,2,0,0,35328.26,0
15604179,626,France,Female,68,9,0.0,2,0,1,64934.44,0
15604180,658,France,Female,45,0,81312.91,1,1,1,139788.56,0
15604181,432,Spain,Female,18,10,0.0,1,0,0,122432.76,0
15604182,749,Spain,Female,73,4,0.0,1,0,1,95643.24,0
15604183,505,France,Male,56,6,0.0,1,1,1,118813.99,0
15604184,353,France,Male,51,3,0.0,2,0,0,75531.41,0
15604185,848,Spain,Male,56,8,91947.52,2,1,0,137942.77,0
15604186,660,France,Male,36,5,104953.89,2,1,1,95953.62,0
15604187,620,Spain,Female,48,5,0.0,1,1,1,108910.83,0
15604188,413,Spain,Male,30,2,0.0,2,1,1,103018.12,0
15604189,798,Spain,Male,74,9,98463.72,3,0,0,105823.21,0
15604190,461,Germany,Male,41,9,115369.76,2,1,0,101543.51,0
15604191,588,Germany,Female,22,4,156542.34,2,1,0,24958.19,0
15604192,493,France,Male,40,9,0.0,2,1,1,96519.64,0
15604193,723,Spain,Male,36,5,105437.42,2,1,1,120758.92,0
